zip5,sumtotal
95829,4466.02
32164,4464.56
93907,4463.51
46385,4463.01
33025,4461.17
53189,4461.04
46060,4459.12
48201,4456.64
98247,4455.51
06524,4452.36
85296,4452.36
48160,4450.01
70448,4448.67
53511,4446.04
77339,4445.76
81005,4444.5
75088,4444.24
28779,4442.86
70458,4441.35
30088,4441.32
91914,4437.69
81432,4437.51
75039,4436.34
55330,4434.87
08226,4434.18
07005,4433.85
91761,4433.17
34233,4432.92
99708,4427.17
75211,4426.32
70471,4424.88
32609,4424.16
03768,4423.68
76011,4423.51
21754,4422.83
80829,4421.67
29572,4416
48075,4415.45
07740,4414.37
94505,4413.46
10465,4412.04
37066,4411.86
11563,4408.72
97060,4408.32
01050,4406.67
81506,4406.01
48326,4402.84
48390,4401.65
93312,4401.4
78261,4400.68
61265,4400.02
04849,4398.99
08527,4398.68
78624,4393.36
97471,4390.21
92624,4389.49
19401,4388.01
89148,4383.26
34689,4383.03
98388,4377.03
78217,4377.01
87504,4376.68
01983,4372.86
87574,4372.5
28753,4368.83
95121,4368.72
29036,4368.36
29631,4367.87
76227,4367.59
45011,4366.6
84403,4366.19
30016,4366.03
84088,4362.19
18704,4361.35
33063,4361.17
29482,4359.99
33625,4359.49
78215,4359
18049,4357.34
31093,4357
48183,4352.34
12303,4351.86
44141,4351.34
53406,4348.42
92163,4347.83
84660,4346.07
11557,4344.85
97424,4342.69
55038,4339.67
45177,4337.67
89141,4336.7
76020,4336.01
01952,4335.75
32780,4335.06
10920,4333.01
04901,4332.66
55120,4331.67
83201,4331.49
28075,4330.48
94227,4326.67
55449,4326.34
99026,4325.85
28215,4321.25
92201,4321.2
06029,4318.15
97038,4314.68
07621,4312.81
02053,4309.83
60181,4309.57
34655,4307.19
30093,4306.34
10977,4305.52
38112,4302.48
93460,4301.97
08753,4301.68
07310,4299.76
28394,4298.34
44805,4296.7
72034,4291.24
32461,4290.29
01105,4287.67
48084,4286.53
77041,4286.33
31088,4285.49
49508,4285.32
80236,4283.01
11434,4282.7
60154,4282.53
21015,4282.39
91010,4281.94
07652,4278.86
83816,4273.33
08551,4271.34
23505,4270.52
14127,4269.18
96146,4269.16
94953,4268.01
60120,4266.77
06360,4266.7
95116,4266.01
01420,4264.69
06801,4257.15
23224,4256.85
28216,4254.7
08889,4252.02
53589,4250.03
75235,4248.34
98329,4248.2
11724,4247.84
34219,4247.44
55412,4244.58
97089,4243.03
44017,4242.87
68022,4241.5
11361,4241.3
16823,4241.2
19115,4238.34
46614,4237.9
60543,4236.83
72715,4236.67
55432,4235.13
15211,4233.85
06512,4229.71
45224,4229.35
30540,4228.18
53147,4228.18
95242,4227.51
28785,4227.35
23832,4226.44
49453,4226
32909,4224.07
21703,4223.89
02865,4223.84
96704,4221.67
90057,4219.99
60440,4219.68
98387,4216.99
11023,4215.66
01951,4215.51
30120,4215.17
33761,4212.18
74135,4208.45
15642,4208.35
37128,4206.89
02864,4205.16
32246,4204.13
45209,4202.02
10467,4200.99
33409,4197.82
70506,4197.21
63701,4197.11
64105,4196.96
07930,4192.85
07751,4191.11
63143,4190.48
32514,4189.33
91204,4189.14
44720,4186.36
71201,4185.34
33715,4183.51
30248,4181.39
94940,4180.83
30680,4179.05
21229,4177.88
89107,4177.37
33426,4176.72
95204,4176.48
77706,4175.52
78754,4174.17
02056,4170.67
46268,4170.18
20833,4166.27
18976,4166.06
32128,4163.86
12304,4163.69
02339,4161.96
37218,4160.82
79936,4160.54
55306,4159.24
68005,4158.01
49259,4157.08
74055,4156.69
79101,4156.5
87502,4156.34
30276,4156.01
44087,4154.84
93271,4154.34
48911,4148.08
46307,4145.52
78414,4142.5199999999995
08505,4142.13
91755,4140.33
04046,4139.26
89139,4132.69
33917,4131
02667,4130.35
54913,4129.7
66204,4127.89
93277,4127.52
93705,4125.93
44126,4120.7
80478,4119.17
98139,4118.67
23510,4118.54
32958,4118.25
64131,4118.02
87514,4117.02
90621,4113.83
77389,4110.5
21215,4106.09
08234,4104.55
60651,4104.01
77407,4103.55
87532,4102.66
25302,4101.51
44133,4099.71
20872,4095.0099999999998
05091,4093.17
98050,4091.33
78257,4091.01
85212,4090.36
95240,4090.21
76008,4089.53
44305,4089.18
98507,4087.2
80433,4086.7
80306,4084.85
13903,4084.66
28605,4083.68
20111,4083.26
93433,4078.35
92121,4077.09
24528,4075
07932,4073.87
45409,4072.99
98465,4071.31
96792,4068.01
92154,4067.83
99212,4065.21
12084,4064.19
60504,4060.51
01902,4059.67
15205,4057.84
07444,4055.84
06853,4055.82
95445,4055.18
07424,4054.93
14623,4053.5
43204,4051.67
92804,4051.05
13045,4050.21
01568,4050.17
92801,4049.3
11756,4048.2400000000002
70809,4048.15
03064,4047.85
92307,4047.2
60194,4045.87
32750,4045.33
93292,4045.17
10579,4043.34
31525,4041.02
34761,4040.82
03854,4040.67
21239,4039.86
27527,4039.84
28792,4039.19
24901,4039.18
46143,4038.86
57105,4038.85
16870,4038.17
56301,4036.39
90063,4035.48
03753,4034.18
95336,4032.34
31024,4029.16
44039,4028.63
05667,4019.18
11962,4017.86
60046,4017.52
60172,4015.82
46304,4015.04
91901,4011.48
86442,4010.34
07677,4009.85
06250,4007.51
32818,4004.37
31201,4001.65
77469,4001.43
23255,4000
18045,3995.36
33803,3992.98
40422,3992.66
17821,3991.5
78251,3991.02
29483,3990.54
95605,3988.97
28512,3988.17
92549,3984.66
04038,3983.85
23666,3983.8
80923,3981.98
57106,3981.7
77069,3980.36
46545,3976.85
47201,3975.34
11978,3975.17
95410,3974.3
48044,3974.25
20841,3973.34
01501,3973.27
20777,3968.5099999999998
01462,3968.16
23509,3965.02
14624,3964.17
13090,3963.84
85201,3963.4
20724,3962.85
95456,3961.5
55114,3960.82
29625,3955.83
02562,3954.28
30337,3953.5
48111,3949.43
47630,3945.41
15203,3945.36
52302,3945.16
92880,3943.51
33510,3942.53
93041,3937.86
06477,3937.6
14830,3937.52
89434,3936.33
81621,3930.84
53012,3930.35
33470,3929.01
11367,3927.38
07645,3926.34
20639,3926.16
33173,3924.54
66048,3922.03
07032,3922.0099999999998
11365,3921.84
90745,3921.68
01503,3921.5099999999998
46360,3921.5
21131,3921.34
80109,3921.1
45342,3921.02
TW10 ,3920
78418,3919.85
33050,3916.67
48033,3916.67
48374,3916.34
14052,3913.19
34208,3908.87
48152,3908.86
19154,3908.68
64119,3905.69
27889,3903.68
89706,3903.35
93257,3902.68
20745,3901.38
20688,3901.36
04062,3899.82
33764,3896.2
75126,3894.64
96703,3892.5
46637,3889.04
40356,3888.15
10310,3884.68
80905,3884.66
37932,3884.18
19008,3883.02
77578,3881.18
17033,3879.99
34476,3879.34
61525,3878.67
32778,3876.5
79109,3875.19
85206,3874.7
08205,3872.55
59808,3871.86
19127,3871
28227,3870.63
23462,3870.02
92114,3869.18
33444,3867.15
73162,3865.85
58102,3865.36
08901,3865.16
10707,3865.15
45068,3864.52
89005,3863.35
22508,3860.34
96749,3859.84
90650,3858.67
11792,3856.39
10940,3854.38
33525,3854.03
96008,3852.67
96797,3852.52
83025,3852.17
66219,3850.69
28741,3849.02
46526,3848.52
45424,3846.71
66085,3845.22
45226,3842.5099999999998
30313,3842.18
70065,3841.35
71106,3841.26
11901,3840.87
05465,3840.52
21663,3839.17
78045,3838.68
68521,3838.6
11427,3838.2
33615,3838.03
92284,3837.18
32127,3836.21
29690,3834.68
95462,3833.68
30228,3831.98
13152,3827.2
55109,3826.86
21740,3825.86
27284,3824.15
13021,3823.38
11694,3823.35
30720,3823.2
06412,3822.7
95828,3822.28
19301,3821.51
11379,3819.8
05201,3819.36
48603,3818.2
60544,3815.84
29730,3815.52
60901,3815
01370,3814.18
06415,3813.87
78645,3813.85
89506,3811.02
23231,3807.17
80249,3805.92
03885,3805.5
54313,3803.96
91932,3801.67
93611,3801.16
21227,3800.94
11763,3797.55
37312,3796.67
98375,3796.52
07013,3795.67
10709,3793.67
33319,3793.02
34639,3792.57
06416,3790.66
80922,3786.83
92240,3786.79
99019,3783.99
08075,3783.16
23435,3782.65
19040,3782
55318,3781.53
54935,3780.17
76102,3778.73
99824,3777.53
41076,3776.84
11413,3776.46
32095,3775.17
54311,3775.14
64118,3774.68
02464,3773.85
23111,3773.17
75040,3772.08
39402,3771.36
88240,3770.84
78231,3756.49
28127,3755.83
60604,3755
64116,3754.01
78233,3749.92
60439,3747.76
02888,3747.21
92544,3746.69
90806,3745.43
10950,3745.04
44512,3743.68
20186,3742.33
16507,3741.67
99835,3740.32
96782,3739.52
04684,3739.5
02113,3739.17
19311,3737.85
21742,3737.61
03894,3737.53
52101,3737.5
33463,3737.19
29413,3736.66
61604,3733.01
10597,3731.99
01341,3731.58
32536,3731.25
18950,3730.84
92557,3729.99
84116,3729.5
89103,3728.09
92868,3726.37
48192,3725.65
03608,3725.48
19802,3722.12
76179,3721.01
07642,3719.84
60435,3717.56
40517,3714.66
07067,3714.35
30122,3713.67
89423,3713.17
55378,3713.02
55812,3710.5
76137,3710.5
78412,3710.04
10968,3707.68
74075,3706.33
01338,3705.84
15202,3705.17
97502,3704.72
30290,3704.66
01262,3703.67
22947,3702.63
13068,3701.03
06419,3700.93
89015,3700.88
01170,3700
33907,3699.17
47448,3699.17
87557,3698.84
90604,3698.55
32754,3696.6800000000003
19390,3696.17
35124,3695.16
03055,3694.84
68046,3693.85
37411,3691.83
81328,3691.08
63368,3691.0099999999998
59840,3690.68
81430,3690
28465,3687.87
19473,3687.35
89027,3687.0099999999998
32931,3686.36
32810,3685.37
60002,3685.37
21060,3683.65
77375,3683.09
77304,3681.65
12409,3679.85
20743,3678.17
86315,3677.35
18428,3677.15
71104,3676.95
60007,3676.44
05404,3673.65
36609,3673.24
81007,3672.11
32218,3671.72
80631,3670.04
82414,3670.01
93230,3669.27
12831,3668.67
98333,3666.5
81501,3665.53
32827,3665.21
17015,3665.02
21237,3664.85
48038,3664.69
88310,3664.69
70114,3664.12
23601,3659.69
30180,3659.34
24523,3658.49
02889,3657.33
33755,3656.87
03750,3656.7
38305,3656.02
07620,3655.84
27520,3655.83
03281,3655.17
12524,3653.85
58104,3653.18
29680,3652.66
25801,3651.17
14228,3650.2
54552,3649.9900000000002
33196,3649.21
89178,3648.52
93906,3648.21
19930,3648
54915,3647.19
30157,3647
98508,3646.36
40504,3646.03
48219,3645.58
49083,3644.69
06413,3644.35
49770,3644.19
97055,3643.54
88012,3643.24
04553,3641.51
40511,3640.04
19904,3639.71
20187,3639.3
44718,3638.56
11204,3638.02
85029,3638.01
61615,3637.74
76039,3636.46
23669,3636
01463,3634.61
84010,3634.35
11569,3634
95139,3633.52
45014,3632.68
48035,3631.5
60085,3629.2
80233,3628.83
19468,3627.18
11730,3624.53
08560,3622.66
32533,3621.55
12758,3620.34
40513,3619.17
08077,3618.87
94585,3614.34
20705,3614.24
52732,3614.01
07094,3613.66
27006,3613.51
05260,3613.35
89449,3611.16
49015,3611.04
11702,3610.51
28778,3608.37
01519,3607.51
28782,3607.18
21111,3604.51
49437,3603.19
53545,3602.83
06082,3600.55
59106,3600.55
91351,3598.67
61874,3598.16
05648,3597.65
91740,3597.53
85119,3597.45
97355,3595.03
72756,3595.01
74133,3594.97
98373,3590.16
71913,3587.6
14612,3587.2
76710,3587.11
33178,3585.34
20714,3584.84
78636,3584.84
27948,3584.72
12983,3583.37
33325,3582.97
34746,3581.44
95133,3580.83
17111,3579.91
08012,3579.39
53188,3576.02
84095,3575.53
29485,3574.37
96049,3573.32
40324,3572.22
48381,3567.05
81428,3566.52
30277,3563.35
11020,3563.33
62234,3563
81631,3560.5
11704,3559.35
03784,3558.83
03840,3558.51
05477,3558.51
01096,3556.19
18064,3556.02
11552,3555.2
95063,3554.83
08619,3554.68
06796,3554.03
48348,3553.88
77498,3553.41
20646,3552.42
19151,3551.06
77345,3550.37
85646,3549.35
42701,3547.83
89002,3547.68
35406,3547.2599999999998
33060,3545.63
11954,3544.67
55372,3544.66
43224,3544.11
55016,3542.17
01085,3540.85
02642,3537.01
53105,3536.85
27401,3536.37
27406,3536.19
33441,3535.52
05071,3535.5
30504,3531.99
85210,3531.71
12306,3530.19
64015,3529.08
23219,3525.44
02769,3524.91
83301,3523.86
06073,3523.35
07860,3522.86
07739,3520.86
91748,3520.33
19606,3520.32
02368,3516.85
77040,3512.98
10451,3512.85
11355,3512.52
90638,3509.71
96722,3508.34
85132,3507.86
28387,3506.17
33594,3505.54
45246,3503.84
34491,3503.69
11721,3502.85
28273,3499.4
11501,3498.31
34221,3497.66
01118,3496.5099999999998
03745,3495.83
40217,3493.95
90620,3491.36
32726,3490.85
17070,3489.84
19465,3488.51
11727,3486.67
23024,3485.16
48071,3484.87
96819,3484.25
43205,3484.19
78657,3483.34
30546,3482.85
29016,3478
15116,3477.68
84790,3477.36
14468,3474.52
07821,3473.16
66503,3472.83
77064,3470.99
75062,3469.66
64870,3468
54650,3466.67
05461,3465.48
33901,3464.51
74014,3463.08
28150,3462.71
12440,3459.01
11214,3458.46
28428,3458.33
13901,3458.26
64063,3458.19
41091,3457.64
93510,3457.5
78250,3456.61
74012,3456.46
53142,3456.02
53029,3455.99
87540,3454.85
81654,3454.67
73099,3454.4
23005,3453.67
50263,3453.53
32725,3453.37
47714,3451.69
08501,3449.85
07722,3448.34
90660,3445.33
78654,3442.83
06798,3442.56
37801,3438.01
11720,3436.35
44721,3435.83
96750,3435.5
13413,3434.33
15220,3433.79
48185,3432.08
99337,3431.68
23222,3431.49
37363,3430.84
95064,3428.34
99615,3427.5099999999998
32561,3426.17
46947,3425.66
05489,3424.01
30035,3422.49
32405,3421.17
23518,3419.35
12553,3417.22
33990,3417.17
89118,3412.52
32920,3412.2
44281,3411.44
11366,3409.33
99204,3408.73
11754,3408.65
25425,3407.53
03878,3407.36
12942,3406.86
32968,3406.49
48316,3402.89
92083,3401.86
06615,3401.6
45013,3400.83
77023,3400.02
85340,3398.49
03102,3398.14
62702,3397.87
32119,3397.76
45150,3397.52
68104,3397.49
05674,3396.83
66604,3395.35
32136,3394.84
50401,3393.19
60448,3392.85
59105,3391.67
01351,3391.64
48706,3389.72
94561,3389.15
46250,3384.75
80022,3382.02
67212,3381.88
01258,3376.67
22920,3375.34
07640,3374.32
11801,3373.13
70815,3370.99
34442,3369.02
49120,3367.21
07627,3366.67
90021,3366.18
33622,3365
92082,3364.68
28645,3363.54
92346,3362.7
17202,3362.01
68131,3361.7
63367,3361.66
48386,3360.67
33073,3360.47
95632,3360.14
29063,3360.07
12517,3360
37663,3358.34
89031,3355.7
04609,3355.04
30815,3354.75
75094,3354.43
92845,3353.36
60118,3351.71
95685,3351
37914,3349.98
75961,3348.17
63128,3346.86
30355,3346.66
34953,3346.18
65401,3345.66
14701,3343.36
80235,3343.35
16046,3343.02
78204,3342.5
01879,3341.64
91766,3341.53
19962,3340.01
20748,3337.48
08016,3337
93550,3334
71301,3332.85
31221,3332.5
23664,3332.0299999999997
22835,3331.85
42001,3330.38
95823,3329.56
22747,3329.17
72632,3329.17
79413,3329.1
77080,3327.47
23061,3327.16
98520,3326.41
48083,3325.84
84058,3323.34
46254,3320.03
05701,3318.4
48377,3317.24
04090,3316.53
02301,3313.4
90241,3310.85
04627,3309.2
18328,3309.04
85379,3308.03
11783,3307.88
37660,3306.44
72202,3305.5
20812,3305
61705,3304.74
37217,3304.31
95843,3303.17
76022,3302.01
44484,3301.87
65802,3301.7400000000002
76104,3301.72
07009,3300.84
99403,3299.5
08088,3299.17
48239,3297.69
32707,3296.44
18301,3296.18
70001,3294.9
48730,3293.33
51503,3292.66
20837,3290.42
98569,3290.36
78108,3290.1
01564,3287.51
60585,3287.41
81401,3287.34
38133,3284.17
92584,3283.55
30904,3281.85
97115,3280.85
81122,3280.84
11932,3278.05
17815,3277.87
33952,3276.18
17331,3273.83
54751,3272.19
96756,3269.83
06757,3269.01
92220,3268.68
11767,3266.16
92652,3264.17
32952,3264.12
45211,3264.05
29579,3263.52
16509,3262.57
02557,3261.84
19343,3261.34
89109,3260.49
85083,3258.43
45238,3258.0099999999998
03861,3258
02780,3256.51
97071,3255.62
47112,3251.68
28311,3250.04
59404,3249.58
64083,3249.52
24141,3249.49
48446,3249.35
04079,3248.99
11426,3246.83
05001,3245.17
11946,3244.25
96785,3241.89
50021,3240.09
16001,3239.8
18929,3238.32
55379,3238
37201,3237.09
98392,3235.71
47711,3232.69
85027,3232.51
68130,3231.67
90603,3231.5
08731,3230.28
97101,3229.34
76513,3227.85
55066,3224.84
60073,3224.53
33161,3224.49
78606,3220
80017,3218.8
94946,3217.85
76028,3217.84
19111,3216.2599999999998
07853,3215.7
17404,3215
32766,3212.25
31069,3210.01
84770,3209.81
01057,3209.17
83402,3208.89
32541,3207.5
11005,3207.09
12525,3206.21
02779,3205.01
68144,3204.62
21794,3204.18
80917,3201.02
15236,3200.88
48237,3200.41
06022,3200
91945,3199.71
34736,3198.86
30183,3195.85
50321,3195.83
07054,3195.73
95377,3195.09
80107,3192.83
77068,3189.99
97801,3189.81
33613,3189.65
53143,3188.36
91792,3188.33
89450,3188.17
25304,3187.83
29210,3185.01
32922,3184.84
75202,3184.17
85615,3183.9900000000002
34608,3182.85
30132,3182.04
99518,3177.68
53818,3177.01
97524,3176.69
53222,3176.68
30054,3176.46
08085,3175.27
37912,3175.17
71105,3173.83
10577,3172.5099999999998
80443,3172.49
45414,3172.16
27834,3170.82
01604,3170.36
12466,3170.18
77365,3169.66
77094,3169.01
12545,3168.61
14031,3168.34
12144,3167.03
75048,3166.85
14622,3166.32
88007,3165.85
03216,3165.42
77081,3164.43
77554,3164.16
76123,3161.23
76528,3160.33
43229,3160.27
10309,3160.18
21804,3159.35
08701,3159.29
60714,3159.01
76049,3157.35
30621,3156.73
03051,3156.34
44040,3154.18
60446,3151.33
04072,3151.2
78256,3150.86
03903,3150.17
07102,3149.34
81302,3148.33
85367,3148.17
02375,3147.21
49720,3143.69
48203,3142.85
07456,3142.21
21085,3140.88
53403,3140.18
02563,3139.37
07062,3139.34
32790,3138.01
83835,3136.86
36832,3133.84
11001,3132.87
97366,3132.02
12019,3132.01
21769,3131.53
12047,3131.17
38002,3129.49
92308,3129.19
08858,3127.68
53214,3127.17
57719,3125.89
14626,3125.19
60805,3125.02
21756,3125
02359,3122.5
29204,3121.18
78621,3120.75
03848,3120.16
47715,3119.35
05733,3118.66
67203,3115.89
07661,3113.19
11418,3112.16
93614,3111.34
85735,3109
79605,3107.67
45420,3107.66
91702,3107.34
03303,3105.16
83353,3104.01
11362,3103.7
11024,3103.67
79707,3103.34
91762,3102.89
DUBLI,3102.5
98826,3100.69
21704,3100.51
94580,3100.25
01906,3099.84
89403,3099.67
49654,3099.17
21619,3098.66
53221,3098.05
55428,3095.23
02191,3093.85
01985,3093.02
55103,3092.68
63043,3090.54
44303,3087.69
30528,3086.16
81303,3085.04
75703,3084.84
11786,3084.68
33881,3083.58
99353,3083.34
12538,3080.99
34207,3080.16
89108,3079.75
64055,3079.49
44202,3078.33
01523,3078.2
84047,3077.18
85392,3074.69
44011,3074.15
02121,3071
86314,3070.54
37072,3070.02
78384,3069.99
11804,3069.36
60620,3068.85
99344,3066.66
28697,3064.98
70113,3063.87
97444,3061.35
63144,3061.24
54235,3056.03
18020,3055.69
40055,3055.67
77089,3055.35
80863,3055.34
92004,3054.99
48317,3054.18
77263,3052.5
33406,3052.01
63129,3050.37
18951,3048.19
66218,3048.17
60102,3046.68
97459,3045.67
43623,3045.53
32073,3042.68
10970,3042.36
90749,3042.17
07401,3041.67
67218,3040.69
01330,3040.51
97369,3040
85203,3038.35
61853,3037.67
32696,3036.67
20650,3035.75
87031,3035.55
27282,3035.34
33417,3035.18
02351,3034
01337,3033.34
67230,3033.17
75226,3032.49
12037,3031.18
08830,3031.01
33716,3029.83
08361,3024.18
55806,3023.85
43055,3021.84
29672,3020.84
37774,3020.5
96745,3015.84
40507,3015.71
46311,3015.16
49685,3014.34
08402,3013.52
33407,3012.35
90813,3011.64
76126,3011.19
44035,3010
01373,3009.35
04092,3009.33
03079,3006.49
32550,3005.69
49090,3004.17
79705,3001.48
48906,3001.04
40018,3000
70817,2999.66
39047,2999.5
63401,2999.16
14420,2998.33
38401,2998.18
62615,2996.5
06605,2996.16
05075,2995.86
03060,2995.51
98232,2994.53
48915,2993.45
45405,2992.7
11766,2992.32
14150,2990.73
30238,2990.7
97838,2990.67
22408,2989.04
98674,2989.02
73132,2987.88
45044,2986.88
96913,2986.17
53024,2985.51
08553,2984.18
63385,2984.04
08050,2982.18
99037,2981.16
08109,2980.76
53140,2980.39
60639,2979.24
20861,2978.17
20769,2977.05
19053,2976.7
50315,2974.35
55356,2973.34
31523,2972.52
48180,2971
90605,2970.5
33983,2969.2
70123,2968.75
40014,2968.18
40514,2963.83
75150,2962.42
03249,2962.01
14223,2959.69
37716,2959.34
05641,2957.94
55433,2957.84
14213,2957.35
47803,2957.01
99336,2956.39
07836,2955.59
29169,2955.22
43004,2953.99
46403,2953.73
76131,2952.33
10305,2951.99
90010,2950.87
35763,2949.85
92861,2949.85
95815,2949.83
11776,2948.87
70121,2948.83
60463,2948.49
08107,2948.46
44406,2943.2
68845,2941.88
05491,2941.34
63126,2940.5
21153,2939.67
20784,2939.11
97027,2938.51
19901,2938.05
34638,2937.85
92505,2937.52
93130,2936.5
96080,2936.18
19963,2935.91
29617,2935.01
12502,2934.17
48226,2933.52
29302,2931.18
10987,2930.18
60417,2930.15
63031,2929.46
01833,2928.86
93710,2928.01
46375,2927.9
85306,2926.02
12446,2926.01
33193,2924.68
46123,2924.15
53578,2920.68
85390,2920.66
95726,2920.34
08867,2918.01
37115,2917.02
12209,2916.63
60008,2916.52
33709,2916.35
21133,2914.53
33175,2913.52
95502,2913.34
46544,2912.69
52601,2912.51
45805,2910.83
89110,2910.3
11957,2908.7
47909,2906.87
04614,2906.03
33569,2906.03
28731,2903.85
49007,2903.83
55344,2902.01
95001,2902
54665,2901.83
32216,2901.18
93430,2901.18
11779,2901.05
95722,2899.67
48380,2899.52
10523,2899.25
14092,2898.5
28262,2895.68
44067,2895.46
63033,2895.06
32566,2894.71
19608,2893.51
27055,2893.01
35811,2892.93
13440,2891.62
01536,2890
48081,2889.34
80229,2888.8
30106,2888.04
55014,2888.03
07762,2887.1
60050,2887.0299999999997
49635,2885.17
27262,2883.84
29118,2882.82
29577,2882.69
32571,2882.18
54937,2880.01
48827,2879.84
39157,2879.67
01862,2879.4
32966,2877.34
49221,2876.67
49097,2876.5
90249,2876.35
27597,2875.83
59807,2875.49
01522,2875.01
24073,2874.67
72404,2874.18
53158,2873.85
48503,2873.36
53081,2873
16506,2871.69
65109,2871.51
62902,2870.67
11598,2869.86
11788,2869.59
44870,2869.5
61244,2866.67
18040,2866.35
59912,2864.35
44221,2863.36
12580,2862.68
60609,2861.69
73025,2860.52
82520,2860.37
85714,2858.17
29907,2857.17
14527,2856.66
54220,2854.84
07065,2852.86
94579,2850.61
95991,2850.17
21801,2849.85
04330,2848.83
02324,2848.67
77036,2847.56
21206,2847.53
53528,2847.51
94621,2847.1
89146,2847.04
93022,2846.86
81230,2845.33
04853,2843.33
55425,2843.24
87002,2841.0099999999998
10468,2839.85
92701,2837.87
62034,2837.5
15068,2836.5
15024,2836.01
02816,2834.84
30028,2834.38
31313,2834.35
92802,2834.34
17019,2834.02
80435,2833.33
89441,2831.84
84341,2831.03
38558,2830.83
89704,2828.01
21009,2827.41
36608,2827
22960,2826.18
96755,2825.01
11964,2824.17
19012,2823.2
60586,2822.93
06790,2819.85
49038,2819.67
60451,2819.67
11507,2818.17
75904,2814.17
75223,2813.02
23608,2811.85
14043,2811.29
02766,2811.02
60656,2809.15
26241,2808.18
92058,2808.04
70501,2807.5
22940,2806.67
24551,2806.66
98404,2806.48
60628,2806.31
19007,2803.72
32502,2802.92
97051,2802.52
20880,2802.17
37210,2802.06
11368,2801.85
98528,2801.67
41048,2801.51
81252,2801.35
08381,2800
34301,2800
61312,2800
31220,2799.68
60070,2799.35
29621,2798.87
53527,2798.82
46217,2798.68
20838,2798.67
30721,2798.15
55033,2798.02
34606,2796.69
01432,2795.18
18947,2794.03
44223,2794.02
19124,2793.51
97339,2792.9
72113,2792.83
44109,2792.34
60461,2788.48
32703,2788.22
11795,2787.52
35756,2787.44
55075,2786.33
61571,2785.27
02892,2784.85
84040,2783.5099999999998
77373,2782.4
53095,2780.37
85053,2776.37
76180,2775.99
02911,2773.32
33559,2771.17
21120,2770.66
94011,2770
53913,2769.17
29676,2768.53
17022,2768.37
23831,2768.01
85138,2763.51
46142,2762.83
91770,2762.33
64057,2761.85
92545,2760.61
55731,2760.36
97448,2759.7
64082,2758.91
07676,2758.51
59804,2758.2
87401,2758.03
14905,2757.53
13214,2757.43
11243,2756.98
98264,2756.35
34609,2756.18
45239,2755.52
32333,2754.88
28516,2754.72
97141,2754.71
45203,2754
35173,2753.07
96795,2750.36
14472,2749.86
37379,2747.73
78228,2747.64
30683,2747.51
77385,2747.33
90711,2746.5
64089,2745.85
06756,2745.0099999999998
60477,2742.36
01605,2741.83
95617,2741.67
16901,2740.01
40202,2740.01
38506,2739.6
45373,2738.37
84604,2737.68
25705,2737.19
02910,2735.99
49201,2735.17
46825,2734.4
21047,2733.51
08829,2733.38
15234,2733.18
50061,2732.49
45036,2732.44
54729,2732.4
43040,2731.55
12850,2730.85
01507,2730.0099999999998
06456,2730
31520,2729.51
91352,2729.48
20711,2726.84
01904,2726.18
61350,2725.72
35405,2724.3
91724,2723.71
39206,2723.32
49931,2722.82
80260,2722.5
09618,2722.06
53223,2720.57
95453,2719.68
01440,2718.34
78945,2718.34
07436,2717.83
46112,2716.3
07463,2716.26
10704,2714.48
27310,2714.16
05650,2714.14
01254,2708.84
23234,2708.58
13206,2708.17
95531,2707.35
08021,2707.18
52003,2705.52
11764,2704.34
28754,2703.69
12723,2703.33
55076,2702.7
31211,2702.66
75078,2702.13
33809,2701.83
01583,2701.03
34224,2700.68
12520,2699.17
34482,2699.01
10548,2698.65
06513,2696.98
33948,2696.68
21161,2696.34
92704,2695.02
41042,2693.85
06078,2693.33
85345,2692.58
38135,2692.55
02648,2692
30296,2691.49
84094,2690.51
64157,2690.13
22958,2689.83
46901,2688.87
90301,2688.84
10473,2687.35
08757,2686.03
33982,2684.66
49682,2684.02
79423,2683.84
53532,2683.71
15106,2683.67
56303,2681.41
37748,2680.84
18036,2679.51
01039,2679.32
95402,2679.17
84032,2678.35
55316,2677.84
53154,2677.63
48329,2676.52
95658,2674.7
97024,2674.34
91763,2673.85
01108,2673.84
48189,2673.14
95223,2672.66
76240,2671.52
81503,2671.36
60108,2670.81
02126,2670.18
13088,2669.85
18337,2669.63
54603,2669.16
03904,2668.52
17870,2668.32
07731,2668.16
48310,2667.85
75038,2667.82
11411,2667.5099999999998
10469,2666.68
02916,2666.36
55303,2666.36
10584,2662.5
14094,2659.05
30901,2655.83
92509,2655.09
02893,2654.53
30517,2654.33
99218,2654.15
49653,2652.83
17078,2652.81
08809,2652.51
45402,2651
95488,2650
91384,2649.67
12414,2648.01
19405,2648
02630,2647.18
78070,2647.03
77045,2645.5
33770,2644.85
37135,2644.2
25414,2643.71
14852,2643.34
55448,2643.02
06441,2642.84
06089,2642.83
32907,2642.51
79925,2642.5
23602,2642.01
08690,2640.96
89410,2640.65
22485,2638.66
27565,2638.34
60041,2635.5
42420,2635.43
34983,2633.95
66203,2633.94
03908,2633.18
67114,2631.7
33953,2631.51
23323,2629.08
85045,2628.67
80911,2628.44
57006,2624.56
98024,2624.09
92404,2623.42
09468,2623.33
12206,2623.32
27530,2623.18
70461,2622.88
55805,2621.53
05841,2621.33
44108,2621.07
30116,2620.64
59602,2620.16
75382,2620
80010,2619.54
96766,2619.53
70002,2619.34
70433,2618.24
