zip5,sumtotal
30116,3375.63
20152,3372.81
32766,3372.69
11219,3370.99
04401,3370.82
23836,3370.65
77505,3370.16
10570,3369.14
92119,3368.98
21771,3368.13
59105,3367.82
97070,3367.7
71270,3367.47
18436,3366.31
21842,3365.66
46737,3365.66
28791,3364.42
25701,3364.3
78411,3363.65
94565,3363.63
28560,3362.29
89506,3362.28
83501,3358.81
75020,3356.25
11023,3355.24
23114,3351.26
38732,3350.83
28712,3350.42
30121,3348.22
80917,3346.48
02920,3345.67
45247,3345.47
28205,3344.37
55906,3343.36
22508,3343.3
90670,3340.62
11228,3338.85
01775,3337.5
30461,3336.5
98802,3334.47
91801,3334.27
32065,3333.68
34249,3333.34
01915,3333.33
98134,3333.33
92201,3332.21
98682,3330.61
85741,3330.49
33332,3330.31
19971,3329.91
71055,3326.97
24401,3326.9
91352,3326
49727,3324.17
66013,3322.33
06002,3321.64
17112,3321.25
46168,3319.28
08876,3318.27
86403,3317.46
98058,3316.83
94976,3316.66
98045,3315.62
56082,3315
85014,3313.66
64086,3312.44
55427,3312.19
33903,3311.67
19004,3311.14
72715,3309.73
34224,3309.32
21804,3307.83
22701,3307.41
32934,3307.4
45409,3305.83
78550,3305.57
37876,3303.9
32832,3303.73
06357,3303.29
72908,3303.28
84097,3301.79
63368,3301.55
80235,3300.82
92397,3300.81
03862,3300.33
48641,3300.02
46617,3300
40324,3299.87
30824,3298.31
11705,3297.47
55435,3296.32
96753,3296.27
60525,3296.23
85204,3296.13
92054,3295.93
32258,3292.51
08204,3289.66
64015,3288.41
89113,3287.65
85083,3285.91
38133,3285.43
72756,3283.93
93013,3283.26
48044,3282.61
73118,3282.5
48176,3282.46
87110,3280.91
78250,3280.72
85373,3279.01
07930,3276.84
95610,3276.14
91702,3275.89
46256,3275.29
93060,3275.19
98290,3273.14
33880,3272.95
06810,3272.83
78751,3272.5
75228,3272
55437,3271.13
29588,3270.26
27607,3269.97
30528,3268.32
30701,3267.31
19608,3263.33
53090,3261.67
46825,3261.47
28730,3261.32
54701,3259.14
91040,3258.8
26508,3258.16
92374,3257.25
27536,3256
95340,3254.63
55362,3254.33
95966,3254.24
80526,3254.19
80923,3254.15
94928,3253.8
19115,3253.37
37130,3250.79
37860,3250.66
98402,3250.15
30162,3250
35611,3249.99
29906,3248.31
17404,3247.81
02021,3246.69
49203,3246.2
53184,3245
07830,3244.99
17111,3242.65
73026,3241.23
79382,3240.33
34952,3239.91
07753,3237.5
60133,3237.49
19720,3237.34
11694,3237.08
97223,3236.52
47203,3234.16
29676,3233.87
53186,3233.65
45245,3233.45
83205,3233.34
14845,3232.1
28607,3231.95
10901,3231.51
03031,3231.34
30346,3230
97006,3229.83
99615,3228
32825,3227.34
17019,3226.76
01886,3223.85
60184,3223.34
21131,3223
75482,3222.5
60143,3221.66
98383,3220.96
97221,3220.63
20677,3220.48
93041,3218.32
38671,3217.49
29642,3216.98
55379,3215.81
76088,3215.32
93727,3214.83
99403,3214.8
37660,3210.77
02445,3210.51
92264,3210.43
31216,3210.34
02474,3209.92
98346,3209.31
99201,3208.31
35976,3207.99
57103,3207.36
21209,3207.14
53119,3206.65
78114,3205.62
48642,3204.13
68523,3203.33
07081,3202.35
92545,3201.22
53027,3201.14
78404,3198.33
32817,3196.32
20105,3195.62
14072,3193.82
80241,3192.32
23120,3191.94
91504,3190.67
85225,3188.43
39180,3187.98
08724,3187.7400000000002
89406,3187.32
35757,3187.03
33947,3186.44
72019,3186.31
45305,3186.21
53955,3185
36863,3184.65
21078,3183.6
92841,3181.53
95377,3180.84
59602,3180.3
67204,3180.14
45356,3176.66
28012,3176.16
33972,3175
97201,3175
45150,3173.72
60453,3169.83
44514,3169.82
13066,3168.82
85138,3168.23
33066,3167.16
78251,3167.12
75115,3162.62
32583,3162.15
10307,3161.82
48060,3161.44
44313,3160.66
07731,3160.32
33321,3159.95
97338,3159.53
33607,3158.18
95621,3155.2
01906,3154.81
97411,3154.78
18951,3154.11
33710,3153.81
08008,3153.2
99336,3152.3
66216,3152.27
29568,3152.24
98532,3151.66
30427,3150.19
22844,3150
81401,3148.32
93612,3146.92
55369,3146.64
08873,3146.13
45013,3145.63
91942,3144.96
80433,3144.63
30134,3142.98
49127,3142.49
63146,3142.14
92082,3140.55
20121,3138.19
83713,3136.58
54313,3133.5
95954,3132.94
32579,3131.64
90717,3131.32
95354,3128.81
89139,3125.13
78148,3125.02
03782,3125
15655,3125
30621,3124.98
86323,3122.86
52402,3121.75
33183,3121.15
07006,3120.49
76708,3119.98
98011,3118.4
28570,3117.98
25705,3117.49
15146,3116.68
53149,3114.99
08005,3114.58
35210,3113.56
75040,3112.59
07840,3111.99
04444,3111.66
07823,3111.66
70461,3111.13
95822,3110.46
78266,3110
97420,3109.62
33559,3108.64
93014,3107.66
11772,3107.3
47304,3106.96
77484,3106.82
33327,3106.42
32216,3104.74
30175,3103.82
92610,3103.2
07016,3102.63
97128,3101.5
91104,3101.15
78597,3100.84
70775,3100.07
93102,3100
98127,3100
81230,3099.99
40067,3098.48
01867,3098.31
46217,3097.39
95448,3095.57
33012,3095.55
07023,3095
50014,3094.83
18976,3094.19
92808,3094.14
97212,3094
32958,3093.61
48315,3092.99
33050,3092.73
22408,3090.01
77407,3089.95
60185,3089.33
60622,3088.84
94043,3088.3
55449,3086.31
98373,3083.42
34984,3079.63
33449,3078.97
43207,3078.66
33812,3077.56
45503,3077.56
66210,3077.12
98103,3077.01
02339,3076.17
47025,3076.08
65810,3075.93
21740,3075.07
71115,3074.99
02568,3074.67
28625,3072.97
89029,3069.39
33991,3069.21
29229,3068.3
55448,3068.3
17815,3067.5
36551,3066
77331,3064.58
01803,3064.14
76082,3063.25
11963,3062.2599999999998
53402,3060.85
33545,3060.1
27534,3058.45
91607,3058.24
61032,3056.47
99567,3056.15
18064,3055.83
47130,3055.82
99517,3055.82
31010,3055
81321,3053.73
26062,3053.28
60532,3052.83
45248,3050.95
11741,3050.12
31902,3050
33772,3048.79
31221,3046.67
84414,3044.97
79015,3044.64
94015,3044.59
33566,3042.98
78501,3041.33
63801,3039.15
94026,3036.66
28467,3034.35
42104,3033.97
95946,3032.5
91770,3032.48
06850,3031.96
03820,3031.63
06896,3031.33
72120,3030.83
71457,3030.33
61107,3029.98
98122,3029.5
16127,3028.33
73071,3027.99
85387,3027.48
90755,3026.9900000000002
72113,3024.98
70359,3024.96
33759,3024.58
76542,3024.47
70072,3024
37138,3023.63
33946,3022.99
28227,3022.69
27804,3022.64
52246,3022.32
40014,3020.89
23831,3020.65
17036,3020.26
71006,3019.83
38804,3019.64
85054,3019.16
60013,3017.03
43004,3015.82
01752,3013.28
19350,3012.67
04105,3011.66
31204,3010.67
50613,3009.96
94080,3009.66
28906,3009.18
30683,3008.34
33312,3007.45
78619,3006.1
89178,3003.92
36322,3003.63
32311,3002.49
98312,3001.65
89403,3001.38
03885,3001.15
92105,3001.15
40299,3000.4
89119,3000.14
59028,3000
93423,3000
37080,2999.99
37743,2999.5
22485,2998.98
48188,2998.95
45014,2998.93
98264,2996.23
50131,2995.6
49601,2995.41
08527,2995.32
28202,2995
18103,2994.98
46514,2994.98
20136,2992.96
11001,2992.5
98467,2992.23
74604,2989.98
61073,2989.16
43214,2989.14
33441,2989.11
11779,2988.3
66502,2985.31
68116,2983.49
15116,2983.47
99502,2983.31
53126,2983.3
21046,2981.66
60098,2979.64
32720,2978.77
74063,2977.87
79022,2976.67
11930,2975
70131,2974.97
37040,2973.88
06010,2972.98
62712,2970.66
48150,2970.31
55431,2967.78
33711,2967.49
62035,2966.45
44149,2965.42
71037,2963.32
93257,2963.15
27205,2961
37725,2959.35
43062,2959.31
02081,2957.83
95135,2954.79
21032,2954.67
93103,2954.3
81147,2953.3
60640,2952.32
27103,2950.03
63130,2949.99
59802,2949.3
35475,2947.82
15367,2945
53590,2944.32
81403,2944.12
17322,2944
77627,2943.83
33990,2943.12
33755,2941.31
33976,2940.6
33470,2940.32
03871,2940
45449,2939.96
28590,2938.22
01778,2936.96
60404,2935.82
89118,2935.49
55014,2935.42
29625,2935.01
28079,2931.63
28779,2928.99
28112,2928.34
32726,2927.65
18944,2927.47
56073,2926.66
97415,2926.65
07849,2926
15142,2925
90660,2924.79
24502,2923.82
07836,2923.81
90504,2923.44
34654,2922.85
24019,2921.65
10465,2918.55
27358,2917.98
14216,2914.66
27713,2914.4
92706,2914.2
81504,2913.06
07021,2912.48
48317,2912.26
01776,2912.16
68137,2911.8
90240,2910.83
90604,2910.81
07950,2909.63
85304,2909.31
20653,2909.23
74014,2907.35
90638,2907.28
31707,2907.19
24073,2905.44
28445,2904.64
47802,2903.99
33185,2902.96
45255,2902.92
93907,2901.65
29349,2901.05
89505,2900
30046,2899.99
98422,2899.48
30601,2897.99
98684,2897.52
43068,2897.5
78606,2897.5
19464,2895.15
20659,2893.14
48420,2892.17
98250,2890.56
85306,2888.93
56468,2888.33
85040,2888.31
04210,2887.5
11542,2887.16
29730,2886.05
44303,2883.52
85650,2882.81
23606,2882.15
98014,2879.71
95363,2878.3
92543,2878.25
83864,2877.94
54904,2876.31
92284,2876.15
75935,2875.83
31804,2875.24
74074,2874
22601,2873.8
55123,2873.54
23128,2873.33
32535,2873.33
93022,2871.67
94534,2871.52
49855,2869.14
85705,2869.06
79756,2867.66
21220,2867.31
15068,2866.83
84090,2863.32
76015,2861.82
15239,2860.66
60625,2860.65
52761,2855.82
06478,2853.54
21797,2852.67
98664,2851.13
59405,2850.3
01095,2850.06
89280,2850
33417,2849.34
74070,2846.33
70501,2844.46
29835,2843.29
80909,2843.15
37601,2842.29
32129,2841.49
91501,2837.81
76020,2837.64
93631,2833.79
67212,2833.47
77029,2830
93406,2830
78729,2829.12
48375,2828.2
83644,2826.55
84109,2826.35
90712,2822.85
12020,2822.65
10461,2822.58
75189,2820.56
98248,2819.99
33322,2819.07
14031,2818
92395,2817.53
90603,2817.31
49635,2816.32
98225,2814.63
64118,2813.77
28732,2810.27
61568,2808.33
28655,2807.82
80211,2806.33
48380,2806.22
84075,2804.33
92840,2804
46227,2802.98
37379,2802.64
36109,2802.59
32501,2801.3
95118,2801.14
59725,2800.36
36907,2800
46802,2800
70153,2800
70354,2800
93942,2800
02332,2799.17
60560,2799.16
36067,2798.32
06461,2797.24
97008,2796.35
78045,2794.95
82604,2794.33
99202,2791.66
70520,2789.8
75367,2789.17
78109,2787.99
29486,2787.82
15301,2787.45
75116,2787.25
47932,2786.66
77362,2786
92227,2785.47
34604,2785.31
85012,2785
19901,2783.48
94610,2782.48
53150,2782
78766,2781.67
33024,2781.37
70737,2779.03
30728,2778.25
94510,2777.98
08854,2777.66
85730,2777.65
27529,2777.45
34652,2777.22
53704,2777
91977,2775.3
60642,2775
22603,2774.98
85043,2773
08848,2771.67
18411,2771.66
02760,2770
31312,2770
61008,2769.15
21222,2768.62
95826,2766.48
30011,2766.33
10918,2762.48
55112,2761.79
80513,2760.04
60101,2759.46
53083,2759
72023,2758.6
20010,2757.97
11795,2757.96
01930,2757.45
01721,2756.93
78945,2755.32
32220,2754.99
18042,2754
29449,2753.33
65301,2753.33
77445,2753.31
97530,2751.86
14610,2749.47
72714,2749.16
45373,2748.34
80116,2747.66
02026,2747.36
11769,2747.32
76706,2745.85
94110,2744.16
98201,2744.14
45002,2742.49
48118,2740.2
86326,2739.33
48045,2737.81
02673,2737.5
20723,2737.3
77081,2736.99
81005,2736.13
68506,2735.07
28303,2731.38
32713,2730.2
53562,2729.92
33069,2729.32
48152,2727.05
84651,2725.81
93215,2724.08
18015,2724.07
33063,2723.32
53718,2722.65
30205,2722.5
65742,2718.83
98663,2717.83
76935,2717.78
10954,2717.08
11374,2716.58
08836,2713.34
94509,2712.98
55340,2711.67
31907,2709.89
11217,2709.62
84532,2708.47
33617,2707.71
27604,2707.65
45502,2706.65
11377,2706.15
07727,2704.99
85132,2704.76
37923,2703.48
98372,2702.82
07094,2701.81
98199,2701.66
17408,2700.33
94505,2699.9
65401,2699.47
76657,2698
74037,2697.48
73505,2694.83
24121,2693.17
36582,2692.03
16648,2691.9
10501,2691.66
19107,2691.61
19454,2691.18
23508,2690.79
60115,2690.66
44039,2690.62
60074,2689.21
32119,2688.47
20117,2688.34
32814,2688.32
98311,2687.53
02871,2687.5
75048,2686.62
08221,2685.83
73112,2685.83
07054,2685
28168,2684.99
01982,2677.66
70435,2676.96
94577,2676.39
08034,2675.47
21152,2674.64
95112,2672.48
46765,2671.66
22025,2670.3
95948,2669.99
08755,2669.98
60103,2669.9
11552,2669.8
32615,2668.66
78941,2666.93
59740,2666.67
37686,2666.63
49120,2665.99
31015,2665
43812,2665
77418,2664.99
57005,2664.91
20715,2663.88
95073,2663.34
21155,2662.5
99705,2662.48
01453,2662.35
37777,2661.66
98406,2655.96
24523,2655.41
30260,2655.33
68133,2654.79
21702,2654.45
60051,2653
78744,2651.33
33323,2650.32
20197,2650
29148,2649.99
80003,2649.98
58504,2647.82
20882,2646.66
28594,2646.65
79761,2646.45
34746,2646.31
56308,2646.1
11021,2645.93
92508,2643.8
55438,2643.16
12550,2643.14
98816,2642.49
47374,2641.95
68845,2641.67
17821,2641.1
85202,2640.83
15208,2640
37160,2639.46
75089,2638.63
97404,2638.5
24141,2638.19
07446,2636.76
34461,2635.8
95503,2635.56
22150,2634.07
89705,2631.66
17057,2631.65
34613,2629.15
11590,2629.09
38135,2628.28
34452,2626.67
60660,2626.49
27406,2625.58
78003,2624.26
33823,2624.16
78223,2622.15
62226,2621.64
02052,2620.84
11231,2620
24450,2620
01730,2618.82
10577,2618.67
98844,2618.33
66049,2616.81
23669,2614.16
49519,2613.89
18360,2612.82
45431,2612.49
93534,2610.22
84404,2609.28
37135,2609.13
07751,2608.65
97501,2608.04
33825,2606.64
87043,2605.33
65616,2605.17
85210,2604.96
20877,2604.67
32738,2603
49508,2602.65
54401,2602.49
98077,2602.34
68144,2600.81
92234,2597.66
94066,2597.59
88316,2597.5
71953,2596.83
21704,2595.83
08226,2595
53228,2593.5
87507,2593.14
95301,2592.65
37206,2592.33
20736,2591.66
06851,2590.78
20646,2587.74
37209,2587.45
89081,2587.27
94011,2585
32405,2584.91
10506,2583.16
45383,2582.72
94541,2582.67
89447,2581.66
01950,2581.33
28734,2581.23
34639,2579.87
31329,2579.12
60645,2576.75
45891,2576.65
32132,2575.01
01040,2574.98
79706,2573.34
08691,2572.2
07981,2571.82
01824,2571.64
89510,2569.66
02038,2569.07
60544,2566.99
60464,2566.86
81224,2566.66
07750,2565.34
42025,2564.98
76448,2564.74
65355,2564.11
81503,2562.99
14224,2561.97
30054,2561.31
27527,2561.13
07092,2560.99
73045,2559.94
11901,2559.9
33145,2558.33
60120,2557.81
53406,2557.1
93654,2556.49
91007,2555.99
78056,2555.83
19801,2555
92354,2554.76
29301,2554.02
77562,2553.67
88062,2553.33
97374,2551.66
27949,2551.42
37408,2550
20186,2549.77
60631,2547.82
35125,2546.66
03054,2546.31
65802,2546.22
48313,2546.07
32539,2544.85
19390,2542.84
03104,2541.17
19341,2540.81
27504,2538.99
03049,2538.31
95240,2537.97
08080,2535.81
50322,2535.33
28460,2534.78
21029,2533.98
67207,2533.33
68723,2533.33
94518,2532.64
20198,2532.5
12524,2532.16
59101,2530.66
60601,2528.33
05452,2527.47
97123,2527.42
95669,2526.31
35630,2524.46
83634,2524.28
73020,2524.12
31801,2523.33
76548,2522.92
38652,2522.5
49408,2522.32
83440,2521.67
38583,2521.62
46226,2521.59
30012,2520.98
33760,2517.5
98168,2517.11
35674,2515.84
32244,2515.78
95405,2515.77
75551,2514.99
94117,2513.33
48609,2513.32
01944,2512.5
61611,2512.32
95046,2511.66
70070,2511.48
43212,2510.99
65453,2509.97
92662,2508.86
87502,2508.24
48917,2507.9
02420,2506.49
76054,2504.98
33402,2504.97
99019,2503.98
61114,2503.47
32732,2503.33
15101,2501.81
27817,2501.66
97086,2500.66
45371,2500.63
29410,2500
75021,2500
37311,2499.65
75766,2498.33
32317,2495.66
44843,2494.63
92804,2491.54
08502,2489.99
70726,2489.16
62526,2488.33
49690,2487.64
92509,2487.38
26003,2486.74
87401,2486.47
07626,2486.06
73003,2484.56
97601,2484.5
94960,2481.66
48316,2481.3
30707,2480.17
97062,2478.47
31326,2478.34
17202,2478.32
35080,2477.5
55303,2476.97
53121,2476.32
85140,2475.46
22555,2475
81601,2474.83
77477,2474
97439,2473.79
29150,2473.32
32835,2472.8
95382,2472.5
22655,2472.49
12010,2471.86
28645,2471.09
79601,2470.33
82718,2469.03
07110,2468.87
02109,2468
32707,2466.59
92115,2465.55
94552,2465.5
83843,2465
89431,2464.93
65721,2464.14
48374,2463.99
34116,2462.16
93704,2461.66
46714,2461.49
06804,2460.67
18612,2459.96
27302,2459.88
32004,2459.16
11763,2459.05
19026,2458.45
48079,2458.3
01880,2457.49
03060,2457.44
32810,2457
61108,2456.16
73160,2455.25
70706,2455.23
64836,2454.96
97381,2453.79
08234,2453.4
94108,2451.24
33983,2450.58
51055,2450
27262,2449.13
77840,2446.9
47977,2446.01
33713,2445.01
78728,2444.43
77515,2444.15
95683,2442.31
03051,2441.98
77702,2441.66
01720,2441.3
85122,2441.3
53018,2440
72227,2440
32055,2439.49
80233,2438.97
83353,2438.33
39232,2437.98
12084,2437.78
33315,2435.65
99835,2434.98
81505,2434.97
08801,2434.79
77373,2434.74
33196,2434.46
28144,2434.17
99708,2434.09
60477,2433.87
37073,2433.33
93636,2433.32
48047,2433.16
84074,2433.07
37760,2431.79
38866,2430.84
49234,2430
35007,2429.33
15009,2428.97
68512,2428.64
20151,2428.5
88101,2427.98
01772,2427.87
46544,2427.81
11935,2427.67
97031,2427.62
94063,2426.99
73401,2426.97
12590,2425.82
89009,2421.66
34983,2420.99
53572,2420.69
68520,2419.46
94561,2418.13
68847,2417.82
19437,2417.63
93449,2416.83
78572,2416.05
77471,2415
46158,2414.99
48706,2414.82
12309,2414.62
77396,2414.45
49085,2413.5
31331,2413.34
21617,2413.33
32417,2413.33
57201,2412.66
43055,2412.6
02891,2411.66
38632,2410.99
98367,2410.74
11756,2410.65
02852,2409.61
32038,2408.9
89015,2407.97
23089,2406.64
80534,2405.84
33778,2404.99
83647,2402.51
95204,2402.48
07852,2402.33
91401,2402.29
98620,2401.67
55330,2401.65
55433,2401.62
29465,2400
92801,2397.79
15644,2396.76
61853,2396.66
50312,2395.41
23664,2395.33
42303,2394.98
02818,2394.82
83401,2391.83
31320,2391.66
32456,2391.64
78640,2391.45
61265,2391.33
28306,2390.82
55378,2390.16
68701,2390
12205,2389.99
46567,2389.98
07010,2389.83
07068,2389.66
33563,2388.91
01970,2387.76
22303,2386.49
78736,2385.62
06339,2385.08
18428,2384.82
34484,2383.34
07853,2382.93
13078,2382.81
19040,2381.64
70454,2381.63
33852,2380.48
37042,2380.07
08736,2379.99
48386,2379.32
48360,2379.15
34446,2379.02
94806,2378.5
99926,2378.33
98230,2378.31
08108,2377.32
27403,2377.08
19518,2376.8
43021,2376.46
06870,2374.99
21208,2373.88
18055,2373.33
10589,2373.3
29420,2373.11
77302,2372.89
41076,2372.49
70447,2372.33
06770,2372.3
80232,2372.09
32277,2372.08
46902,2371.98
53818,2371.66
83716,2370.28
80601,2370.14
47403,2369.82
91901,2369.47
21409,2369.19
28150,2365.32
07739,2364.94
33948,2364.62
15071,2364.32
11510,2363.6
78227,2363.31
32653,2363.23
81620,2362.99
11224,2362.62
59912,2362.3
93614,2361.98
55419,2361.66
02809,2361.65
06776,2361.3
73016,2359.99
29054,2358.72
55119,2358.24
92617,2357.49
93514,2357.3
91791,2355.48
44233,2354.99
29745,2353.82
29669,2351.9
76528,2351.31
18040,2350.84
54209,2349.99
74104,2349.99
60050,2349.98
55318,2348.33
81001,2348.32
34429,2348.29
76655,2348.27
45365,2347.62
17602,2345.47
60108,2343.3
95816,2342.43
29169,2341.33
32536,2340.83
88220,2340.55
93505,2339.57
07028,2336.66
44321,2335.73
46311,2335.49
11581,2335.14
60005,2333.6
74003,2333.32
60018,2332.86
30008,2332.5
60506,2330.79
99205,2330.78
17372,2330
81201,2329.83
83638,2329.15
90290,2328.99
90601,2328.31
48326,2327.99
25414,2327.49
97524,2327.31
62034,2326.6
30666,2323.2
76148,2323.12
19963,2322.49
30507,2322.17
02703,2320.92
37336,2320.03
50021,2319.85
93710,2319.75
91351,2317.66
91024,2317.63
77803,2317.5
29601,2316.82
67846,2316.64
29720,2315.3
06615,2313.32
82070,2311.65
84720,2311.41
46580,2310.99
98274,2310.48
71303,2309.16
55410,2307.67
53185,2306.67
59501,2306.66
66047,2306.66
01545,2306.65
01864,2306.63
61036,2305
55344,2304.99
55109,2304.22
98087,2303.99
40601,2303.78
28540,2303.16
98125,2300.33
55341,2300
23518,2299.17
15215,2298.26
11364,2295.78
14094,2295.54
28304,2295.14
71112,2294.99
91335,2294.84
48820,2294.16
55811,2294.15
90241,2293.49
31788,2293.31
30337,2293.1
71203,2292.87
97030,2292.82
32725,2292.51
72116,2291.66
30179,2291.64
55371,2291.4500000000003
98272,2290.64
95209,2290.16
78256,2289.81
96080,2289.64
93924,2288.33
12401,2286.83
45042,2283.74
10004,2283.33
20141,2283.33
30721,2283.15
11702,2282.86
89048,2282.79
51334,2281.67
07069,2281.64
95531,2281.18
77707,2280.18
39466,2280.15
07740,2279.7
12533,2276.98
02169,2276.61
11788,2274.98
61548,2274.56
84321,2273.97
33837,2273.56
99611,2272.92
81506,2272.15
08730,2270.11
81657,2269.99
77066,2269.95
98002,2269.71
30093,2269
29617,2268.64
63038,2268.33
38355,2267.51
97236,2267.49
80135,2266.67
55076,2264.94
39530,2263.33
33953,2263.13
91911,2262.36
32060,2261.62
57106,2260.05
02536,2259.99
43147,2259.7
82426,2258.34
29638,2258.33
91755,2258.32
75149,2257.83
91739,2256.91
21228,2256.88
12540,2255.83
72032,2255.78
33578,2255.31
55016,2255.23
48083,2255.16
68462,2255
37212,2254.9900000000002
55042,2254.98
92802,2254.46
68123,2254.13
97267,2253.46
11766,2253.29
37072,2253.14
93427,2252.83
99123,2252.5
74017,2252.48
95620,2252.33
08096,2251.21
55413,2250.8
33018,2250.46
03302,2250
06068,2250
73402,2250
16101,2249.31
06517,2246.66
85264,2246.66
22932,2246.02
34974,2245.94
07086,2245.82
36609,2244.97
25425,2243.71
49740,2242.9900000000002
54913,2242.51
79106,2242.47
77836,2241.97
99511,2241.67
76247,2241.63
79364,2240
98671,2239.94
23321,2239.3
55401,2238.31
30045,2237.33
86401,2237.09
07046,2236.64
90247,2236.62
31757,2236.3
85143,2235.74
78041,2232.82
28163,2232.5
54902,2232.09
92243,2231.68
11214,2230.9
76010,2230.66
11754,2230.65
43452,2230.4
32177,2229.74
94085,2229.64
91752,2228.75
95690,2228.3
47421,2225.99
54229,2225
07080,2224.8
78574,2223.5
22191,2222.82
48446,2221.34
40243,2220.81
84405,2218.98
92595,2218.27
51104,2218
91201,2217.16
59932,2216.67
90680,2214.97
21075,2214.17
84106,2213.89
90805,2213.88
92865,2213.32
19530,2212.48
46526,2212.32
37015,2211.83
11596,2211
10576,2210.83
89445,2210.81
95401,2209.73
44718,2207.64
07013,2205.66
33070,2204.97
10960,2204.17
37013,2203.66
60559,2202.64
64506,2202.49
34234,2202.31
63123,2201.98
19710,2200
61774,2200
92061,2199.99
64157,2199.16
01760,2198.97
02769,2198.67
49417,2197.9
33909,2197.01
70663,2196.72
40507,2195
51239,2195
33015,2191.82
76258,2191.32
98338,2191
20832,2189.28
76692,2187.76
91343,2187.66
77071,2187.65
44654,2186.66
93518,2186.66
59716,2185
39056,2184.93
16803,2184.02
98032,2183.98
30529,2183.32
31328,2182.5
02903,2182.32
34744,2182.05
55077,2181.94
73104,2181.67
86426,2181.55
07746,2180.84
91306,2180.81
48433,2179.28
28139,2177.06
94542,2176.48
63090,2176.28
99212,2176.17
36801,2174.82
57751,2173.33
64060,2172.12
91206,2172.1
97210,2171.66
23117,2171.65
64055,2171.6
24083,2170
17363,2169.34
08757,2169.28
19014,2168.46
95993,2168.46
79007,2168.33
78205,2168
93510,2167.22
60154,2166.67
79949,2166.66
89143,2166.64
74145,2166.61
85345,2165.74
76462,2164.94
90650,2163.77
95330,2163.18
79236,2162.28
06032,2161.66
81501,2161.5
22027,2160
85257,2159.33
44113,2157.99
25309,2156.63
08088,2155.84
19805,2155.83
02138,2155
10509,2154.82
48312,2154.67
74075,2153.99
49068,2152.81
31052,2152
29505,2151.5
01201,2150.04
32444,2149.82
96701,2149.8
13027,2149.14
18049,2149.13
93630,2148.66
85388,2147.48
89107,2147.18
07641,2147.15
35055,2147.12
34465,2146.17
99687,2145.74
46342,2145.24
10002,2145.1
73103,2144.99
46237,2144.71
84054,2144.25
11735,2143.96
46322,2142.33
58801,2141.67
97478,2140.96
64089,2140.79
95835,2140.23
47119,2139.65
17701,2139.49
32926,2138.61
21161,2138.3
48603,2137.96
07003,2137.1
67740,2136.66
10940,2135.31
68135,2134.63
07066,2133.33
95955,2133.33
92407,2133.32
33523,2132.17
30750,2131.68
02631,2131.67
60556,2131.67
01606,2131.33
19975,2130.46
07922,2129.9900000000002
23936,2125
38112,2124.99
55423,2124.98
08260,2124.78
09012,2124.45
44278,2124.33
77523,2124.29
35205,2123.49
32762,2121.32
33426,2121.32
91723,2120.21
73105,2120
74344,2119.99
44118,2119.33
08619,2118.57
28805,2117.4
21236,2117.38
92781,2116.65
91384,2115.4
30607,2115
83705,2114.16
95490,2114.12
89084,2112.47
40242,2111.61
33549,2110.81
97041,2110.67
08050,2110.27
91340,2109.05
59270,2108.86
30228,2108.65
37886,2108.33
89101,2108.33
02056,2108.16
78201,2106.48
76550,2104.5
30141,2103.53
97355,2102.93
44805,2102.5
80915,2102.25
07661,2100
08212,2100
10924,2100
49269,2100
55609,2100
88046,2100
92340,2100
93203,2100
98862,2100
06067,2099.57
98362,2099.13
49464,2098.62
75110,2098.33
07866,2098.32
80645,2097.98
21769,2097.56
77227,2096.66
30475,2096.5
55306,2096.3
45807,2095.99
19713,2095.82
89031,2095.64
55025,2095.49
60502,2094.77
27948,2093.8
12110,2093.46
02324,2093
30535,2092.49
33014,2092.2
18444,2091.66
92590,2091.32
44147,2090.31
11520,2090.29
20776,2090.24
23223,2090
30815,2090
48363,2090
50125,2089.09
90291,2088.63
12901,2087.81
55337,2087.43
85622,2086.66
99508,2086.21
20650,2085.81
27501,2085.63
30525,2083.33
19009,2082.65
29307,2081.99
87113,2081.05
92674,2080.84
37185,2080
79821,2080
81082,2080
32950,2079.98
94030,2077.99
85901,2077.46
58554,2076.49
60914,2074.42
85379,2074.42
63755,2073.79
27803,2073.74
72956,2073.3
34601,2073.16
44134,2072.46
98124,2072
36305,2071.67
94705,2071.67
66604,2071.64
06488,2071.13
02356,2070.01
22640,2070
94925,2069.99
19057,2069.98
27021,2069.75
91780,2069.31
78245,2068.43
38104,2068.32
08022,2068.24
33881,2067.82
06082,2067.58
83403,2066.66
33598,2065.97
29860,2064.99
86413,2064.9
47909,2064.59
21163,2063.33
85937,2063.23
60452,2062.8
21113,2061.33
33179,2060.91
93140,2060
55021,2059.92
07480,2059.83
12601,2059.57
31028,2058.5
35824,2058.26
90623,2057.82
33830,2057.16
17043,2056.66
10994,2056.65
60707,2056.61
22602,2056.59
48183,2056.53
31525,2056.32
37920,2056.23
63385,2055.61
22503,2055
20115,2054.98
21221,2054.98
55744,2054.61
16508,2053.76
61701,2053.62
33709,2053.32
10601,2052.34
19090,2051.88
15701,2051.6
32822,2050.8
30919,2050
44137,2050
32439,2049.16
68025,2049.16
92879,2047.58
11755,2047.31
84041,2047.31
17552,2046.98
80214,2046.4
06759,2046.33
97071,2046.28
90401,2045.66
22801,2044.66
12545,2044.16
84647,2043
99701,2042.99
85208,2042.97
